param#0 	 param#1 	 param#2 	 dist 	  wgt 
0.065136 	1.704635 	14.328890 	142612.702961 	0.006965 	
0.204728 	0.831743 	14.168737 	142501.176608 	0.011526 	
0.164874 	1.269547 	13.971430 	144181.941334 	0.012050 	
0.275817 	0.512504 	14.412425 	144539.888008 	0.017658 	
0.163150 	1.508506 	14.203007 	142873.941775 	0.010632 	
0.226684 	1.381742 	14.611975 	144500.773574 	0.014225 	
0.027132 	1.473936 	14.097983 	143646.615586 	0.003962 	
0.009562 	1.796426 	14.706461 	145066.794542 	0.002007 	
0.122206 	0.520900 	14.442955 	140623.421560 	0.008573 	
0.042177 	2.256816 	14.293464 	144962.025300 	0.000000 	
0.123618 	0.786141 	14.206953 	140890.765112 	0.008151 	
0.233536 	1.684953 	14.262368 	144948.679474 	0.016488 	
0.257617 	1.513547 	14.525351 	145450.355014 	0.017708 	
0.103572 	1.272888 	14.386849 	141342.305232 	0.007330 	
0.207555 	1.086027 	14.806781 	145463.991031 	0.014455 	
0.206514 	0.287759 	14.071236 	142540.148953 	0.014513 	
0.191565 	0.922878 	13.979447 	143805.181765 	0.012815 	
0.050703 	2.042803 	14.660570 	144623.610534 	0.000000 	
0.273134 	1.322720 	14.317069 	145442.311664 	0.017976 	
0.116759 	0.239466 	13.989982 	141689.749450 	0.011477 	
0.130018 	1.164979 	14.224041 	141524.423364 	0.008287 	
0.201675 	1.716911 	14.166026 	144572.490278 	0.014702 	
0.180597 	1.544173 	14.600322 	143483.079070 	0.011776 	
0.169738 	0.297749 	13.812611 	144425.795702 	0.017086 	
0.042013 	0.404616 	14.394688 	140813.228444 	0.005320 	
0.073115 	2.477562 	14.562865 	145436.367266 	0.000000 	
0.055855 	0.693589 	14.119542 	141377.402981 	0.005947 	
0.115803 	1.107555 	14.629308 	142128.190817 	0.008220 	
0.008112 	1.616394 	14.227885 	143635.443246 	0.001413 	
0.152741 	1.155114 	14.623841 	142482.238570 	0.009474 	
0.061359 	0.690155 	14.747630 	143184.770042 	0.007332 	
0.103261 	0.017844 	14.715976 	142932.477050 	0.013743 	
0.046042 	0.390985 	14.222909 	140765.631021 	0.005718 	
0.104963 	0.300436 	14.197133 	140421.527924 	0.009124 	
0.016350 	0.829739 	14.841545 	145187.114216 	0.003218 	
0.025003 	1.276016 	14.200751 	142487.499118 	0.003297 	
0.237171 	0.930680 	14.162045 	143732.871684 	0.013821 	
0.049002 	0.725183 	14.059376 	141932.786917 	0.005719 	
0.229729 	1.622253 	14.567814 	144838.186014 	0.015784 	
0.107857 	0.997342 	14.419482 	140923.516929 	0.007282 	
0.054644 	0.564652 	14.441694 	140838.042765 	0.005807 	
0.167200 	1.178491 	14.586636 	142480.699988 	0.009841 	
0.264372 	0.064801 	14.174395 	144014.696672 	0.020905 	
0.187452 	1.300916 	13.975032 	144682.835552 	0.013469 	
0.005375 	0.671767 	14.698990 	143602.810489 	0.001052 	
0.163892 	1.699036 	14.157347 	143746.645678 	0.012150 	
0.208174 	1.321320 	14.212679 	143354.299779 	0.012203 	
0.074423 	1.244219 	14.746020 	143450.368012 	0.007532 	
0.134522 	1.752500 	14.542852 	142983.643817 	0.010514 	
0.063576 	0.658723 	14.801218 	143853.100547 	0.008073 	
0.102000 	0.465000 	14.248401 	140373.719918 	0.008132 	
0.129022 	0.650428 	14.228578 	140692.168334 	0.008489 	
0.229261 	0.809112 	14.062082 	143917.324360 	0.014304 	
0.283323 	0.365812 	14.300545 	144702.695162 	0.019556 	
0.084261 	1.067125 	14.144576 	141635.144239 	0.006965 	
0.148893 	0.829975 	14.501496 	141316.230102 	0.008801 	
0.204703 	0.674346 	13.963537 	143859.513959 	0.014173 	
0.097544 	0.544816 	14.716338 	142617.557381 	0.009266 	
0.102328 	1.761132 	14.836519 	145317.120263 	0.011669 	
0.003506 	1.512246 	14.529788 	143400.494748 	0.000812 	
0.085321 	0.870967 	14.100885 	141548.006022 	0.007703 	
0.086718 	0.578279 	14.542171 	141091.055889 	0.007471 	
0.169874 	0.810735 	14.717237 	143325.444679 	0.012259 	
0.177183 	0.969407 	14.157906 	142127.393737 	0.010104 	
0.096758 	1.550772 	14.031388 	143811.401223 	0.011398 	
0.087602 	0.603950 	14.076343 	141317.273188 	0.008359 	
0.163059 	0.875717 	14.118303 	141939.527076 	0.009917 	
0.190210 	0.951329 	14.513681 	142256.224040 	0.010526 	
0.124856 	2.104383 	14.616598 	144305.519190 	0.000000 	
0.042338 	1.420900 	14.573766 	142644.323356 	0.005944 	
0.013756 	0.324730 	13.894900 	143696.997088 	0.004098 	
0.142200 	1.022920 	14.046034 	142490.794293 	0.010027 	
0.080757 	1.253016 	14.818069 	144293.025680 	0.009900 	
0.080077 	1.267799 	14.787535 	143928.107378 	0.009427 	
0.120983 	1.128232 	14.670983 	142531.400056 	0.009140 	
0.232425 	0.272417 	14.621229 	144022.330699 	0.022656 	
0.144742 	0.364867 	14.463532 	140873.040267 	0.010463 	
0.096494 	1.639359 	14.218489 	142649.027701 	0.009875 	
0.111376 	0.976991 	14.133960 	141510.689760 	0.008193 	
0.220198 	0.934734 	14.435921 	142781.686158 	0.012070 	
0.214576 	0.997961 	14.587103 	143394.716751 	0.012872 	
0.053432 	0.510304 	14.108084 	141261.758814 	0.006714 	
0.050608 	0.734056 	14.146487 	141340.152714 	0.005928 	
0.024936 	0.394746 	14.688605 	143071.165639 	0.004395 	
0.117919 	1.732417 	14.445691 	142544.358842 	0.010621 	
0.156959 	1.120404 	14.295025 	141538.598063 	0.008735 	
0.170307 	1.413453 	13.995891 	144418.739170 	0.013624 	
0.084661 	1.139188 	14.202035 	141473.838670 	0.007245 	
0.156624 	0.749735 	14.101106 	141750.546029 	0.010041 	
0.247778 	0.743762 	14.191319 	143707.005718 	0.015796 	
0.259833 	0.911466 	14.183638 	144479.034667 	0.016847 	
0.007875 	1.137953 	14.559186 	142763.241644 	0.001436 	
0.106918 	1.164552 	14.744139 	143257.913539 	0.009626 	
0.153320 	0.977804 	14.228741 	141408.807216 	0.008752 	
0.170321 	0.685974 	14.642029 	142530.054314 	0.011554 	
0.094183 	0.860367 	14.690383 	142423.559713 	0.008349 	
0.210836 	0.789209 	14.105812 	142978.127091 	0.012882 	
0.115621 	1.910288 	14.128542 	144199.721279 	0.015001 	
0.135971 	1.478915 	14.084875 	143253.050292 	0.011160 	
0.128857 	0.114598 	14.069614 	141082.722709 	0.013531 	
0.253959 	0.650894 	14.519251 	144094.694119 	0.018229 	
0.114253 	0.431729 	14.124408 	140841.944809 	0.009508 	
0.056708 	0.488235 	13.810390 	144307.273733 	0.011859 	
0.131180 	1.549792 	14.319405 	142167.342836 	0.009601 	
0.231996 	1.191078 	14.316686 	143511.287751 	0.012876 	
0.091015 	2.243837 	14.463970 	144220.259106 	0.000000 	
0.129987 	1.752465 	14.576648 	143101.706600 	0.011798 	
0.128335 	0.941598 	14.568022 	141580.657069 	0.008393 	
0.170382 	0.618600 	14.765125 	143862.174872 	0.014381 	
0.087294 	1.071195 	14.777924 	143574.347722 	0.009178 	
0.010166 	1.797920 	14.269031 	143976.780374 	0.002820 	
0.181319 	1.850968 	14.640560 	144499.734736 	0.016123 	
0.053653 	0.892114 	14.254950 	141091.875165 	0.005585 	
0.182608 	0.380087 	14.644051 	142785.870781 	0.014903 	
0.188107 	1.423056 	14.141248 	143510.090491 	0.012124 	
0.215055 	1.592687 	14.505158 	144027.846911 	0.013987 	
0.172925 	1.599522 	14.450618 	142859.408133 	0.011283 	
0.218490 	0.902162 	14.520611 	143017.419991 	0.012628 	
0.107859 	1.066672 	14.140382 	141637.747930 	0.008146 	
0.134627 	1.879744 	14.120012 	144283.479589 	0.015324 	
0.219545 	0.705994 	14.440898 	142547.169147 	0.012868 	
0.067849 	0.866398 	14.761772 	143352.665777 	0.007929 	
0.235492 	1.402514 	14.409977 	144057.717484 	0.013989 	
0.082456 	0.342564 	14.653556 	142025.459082 	0.009101 	
0.116530 	1.117864 	14.637264 	142207.438428 	0.008647 	
0.220328 	0.880296 	14.098433 	143469.999419 	0.013536 	
0.257724 	0.635704 	14.245214 	143806.534175 	0.017511 	
0.076930 	0.188391 	14.199607 	140445.079002 	0.008889 	
0.054889 	0.684782 	14.581874 	141645.054701 	0.005973 	
0.083169 	0.849189 	14.680497 	142349.931626 	0.007820 	
0.029727 	1.710690 	14.708176 	144455.320429 	0.006696 	
0.208796 	1.391736 	14.482621 	143320.862627 	0.012074 	
0.156015 	1.491862 	14.413242 	142256.843800 	0.009867 	
0.089578 	1.679067 	14.535787 	142617.350019 	0.009615 	
0.249649 	0.352249 	14.249437 	143270.753346 	0.019590 	
0.160768 	1.606630 	14.524324 	142870.403456 	0.011174 	
0.160511 	1.354654 	14.393921 	142000.817888 	0.009350 	
0.071497 	0.662876 	14.549813 	141255.632881 	0.006690 	
0.061352 	0.934586 	14.674668 	142509.745918 	0.006742 	
0.053368 	0.353291 	14.423596 	140731.703149 	0.006233 	
0.134176 	1.466810 	14.537418 	142275.652237 	0.009497 	
0.042422 	0.471138 	14.528463 	141390.656487 	0.005336 	
0.114158 	0.236854 	14.802806 	143914.199736 	0.014717 	
0.227874 	0.753782 	14.576024 	143538.453376 	0.014873 	
0.132896 	0.729427 	14.133244 	141236.865023 	0.008967 	
0.146282 	1.784428 	14.470118 	142974.841201 	0.012073 	
0.195796 	0.246109 	14.297891 	141453.506147 	0.014516 	
0.053560 	0.617093 	13.846478 	144033.691829 	0.010174 	
0.084904 	0.629535 	14.549746 	141164.779880 	0.007305 	
0.182086 	0.338395 	14.173472 	141413.208497 	0.013002 	
0.221243 	1.361729 	14.503320 	143709.083856 	0.013008 	
0.098685 	2.124449 	14.634279 	144390.967953 	0.000000 	
0.111997 	1.219392 	14.423516 	141298.587529 	0.007659 	
0.214240 	1.282262 	14.463631 	143210.671535 	0.011937 	
0.005882 	0.707512 	14.276967 	141687.927705 	0.001035 	
0.184746 	0.879545 	14.711187 	143599.975817 	0.012920 	
0.123753 	1.559260 	14.423446 	142090.124665 	0.009373 	
0.069394 	0.210988 	14.529482 	141120.776750 	0.008221 	
0.079508 	0.566164 	14.448011 	140647.836017 	0.006900 	
0.101421 	1.476560 	14.144483 	142609.685459 	0.008673 	
0.151928 	0.219801 	14.467889 	141001.329278 	0.012327 	
0.211763 	0.409079 	14.623906 	143338.939841 	0.016206 	
0.069292 	0.172014 	14.084986 	141013.105647 	0.010902 	
0.103453 	0.140908 	14.152794 	140534.845881 	0.012551 	
0.202411 	1.488307 	14.424361 	143231.123066 	0.012572 	
0.181760 	0.884840 	14.100962 	142431.199519 	0.011929 	
0.210368 	1.266354 	14.217596 	143265.415171 	0.013056 	
0.166447 	0.941385 	14.071178 	142460.395305 	0.011441 	
0.180603 	0.441742 	14.664653 	142933.036341 	0.013605 	
0.177572 	0.220871 	14.683136 	143160.098343 	0.016799 	
0.138409 	0.403123 	14.637465 	142009.720285 	0.010948 	
0.052580 	0.680663 	14.438669 	140922.546826 	0.005159 	
0.200547 	0.662334 	14.104393 	142518.279121 	0.014170 	
0.235238 	0.593440 	14.310861 	142808.315876 	0.015322 	
0.120614 	1.114871 	14.192633 	141495.964191 	0.007862 	
0.157609 	0.115194 	14.616006 	142190.181776 	0.015759 	
0.088306 	0.794208 	14.248410 	140710.621530 	0.006715 	
0.115641 	1.136447 	14.544414 	141603.451147 	0.007134 	
0.064454 	0.797953 	14.705013 	142702.053783 	0.006536 	
0.040628 	0.085901 	14.118971 	141138.515870 	0.008618 	
0.127137 	1.161220 	14.198049 	141608.457023 	0.008083 	
0.201837 	0.583883 	14.572932 	142652.796786 	0.012761 	
0.165059 	0.778311 	13.969288 	143085.790467 	0.014286 	
0.122439 	0.082474 	14.125933 	140713.246746 	0.015109 	
0.162322 	0.000489 	14.616593 	142369.463114 	0.018800 	
0.166612 	1.642546 	14.294868 	142944.666799 	0.011454 	
0.097797 	0.114574 	14.315223 	140247.017377 	0.011188 	
0.090584 	1.005784 	14.434243 	140969.684152 	0.006127 	
0.003899 	0.708699 	14.436310 	141851.389399 	0.000648 	
0.076053 	0.254804 	13.928431 	142350.519955 	0.013680 	
0.027490 	0.057415 	13.924790 	142876.914451 	0.009162 	
0.197851 	0.796442 	14.634071 	143122.512267 	0.012190 	
0.227110 	1.261152 	14.397946 	143461.640317 	0.013613 	
0.105017 	1.056213 	14.666744 	142357.256189 	0.007579 	
0.170789 	1.227566 	14.298899 	141976.114766 	0.009302 	
0.136027 	0.341820 	14.490404 	140910.898363 	0.010256 	
0.092031 	0.510044 	14.402580 	140438.895136 	0.007349 	
0.178522 	1.471890 	14.141595 	143434.006146 	0.012728 	
0.027596 	1.507209 	14.617106 	143336.934375 	0.004060 	
0.124612 	1.550113 	14.601899 	142725.836866 	0.009178 	
0.052338 	1.196184 	14.506615 	141776.114499 	0.004923 	
0.054513 	0.910961 	14.067912 	142110.474382 	0.006495 	
0.206988 	0.818203 	14.464134 	142346.549825 	0.011287 	
0.040024 	0.730461 	14.611105 	142095.584717 	0.004663 	
0.145457 	0.743029 	14.590077 	141746.861897 	0.008815 	
0.164906 	0.890647 	14.482112 	141532.280091 	0.008698 	
0.141683 	0.988079 	14.684741 	142689.776389 	0.009200 	
0.189748 	1.415956 	14.382278 	142713.561854 	0.010983 	
0.203149 	0.752392 	14.203483 	142192.323329 	0.012268 	
0.049196 	0.959143 	14.604786 	142079.912554 	0.004961 	
0.094950 	1.531452 	14.082693 	143261.139254 	0.009550 	
0.116012 	0.357900 	14.339399 	140309.057950 	0.009284 	
0.088169 	0.858966 	14.602420 	141657.752003 	0.006656 	
0.065004 	1.150765 	14.744774 	143401.147164 	0.006816 	
0.086744 	0.839153 	14.783159 	143497.494802 	0.008436 	
0.204072 	0.191985 	14.458363 	142038.616046 	0.016724 	
0.109967 	1.137334 	13.968380 	143321.652580 	0.010856 	
0.177524 	0.447627 	14.707768 	143332.492419 	0.014175 	
0.179745 	0.866148 	14.408445 	141570.608151 	0.009324 	
0.160127 	0.640958 	13.988847 	142577.759325 	0.014023 	
0.078291 	1.846326 	14.584586 	143334.244405 	0.009316 	
0.049052 	0.939693 	14.019660 	142659.836502 	0.006644 	
0.007658 	0.233912 	14.237613 	141409.899825 	0.001785 	
0.090962 	1.237217 	14.676477 	142670.664214 	0.007376 	
0.035030 	0.540079 	14.338166 	140903.584581 	0.004458 	
0.215212 	0.498240 	14.294345 	142088.802191 	0.014003 	
0.183623 	1.314118 	14.450349 	142438.648906 	0.010085 	
0.164591 	0.399671 	14.328095 	140833.955442 	0.011065 	
0.128322 	0.462756 	13.957789 	142281.707925 	0.014248 	
0.170031 	0.192834 	14.662275 	142805.619375 	0.016156 	
0.069257 	0.908555 	14.320388 	140850.073417 	0.005651 	
0.113569 	0.713581 	14.736503 	142888.712019 	0.009255 	
0.066694 	0.230564 	13.943523 	142240.444221 	0.012694 	
0.005267 	0.645944 	14.498372 	142023.258675 	0.000889 	
0.038962 	1.538305 	14.253370 	142682.464846 	0.005128 	
0.072109 	1.886644 	14.435803 	143048.154884 	0.008729 	
0.161984 	0.188361 	14.536639 	141569.183123 	0.013808 	
0.054347 	1.059092 	14.302167 	141254.693770 	0.005054 	
0.165586 	1.024236 	14.519445 	141863.581065 	0.008797 	
0.122006 	1.434263 	14.444813 	141816.204948 	0.007741 	
0.093987 	1.551353 	14.239520 	142294.744461 	0.007905 	
0.056509 	1.786022 	14.285260 	143070.005121 	0.007374 	
0.207617 	0.027009 	14.252923 	141810.647413 	0.021930 	
0.005721 	1.066171 	14.436045 	142211.247083 	0.000882 	
0.165518 	1.286485 	14.327324 	141960.026259 	0.009078 	
0.172749 	0.535601 	14.125552 	141605.179008 	0.012473 	
0.039685 	0.714824 	14.664589 	142567.984700 	0.004910 	
0.187416 	1.508691 	14.418728 	142897.712727 	0.011430 	
0.191003 	0.364704 	14.616498 	142726.208238 	0.014521 	
0.153463 	0.530896 	14.746299 	143356.527288 	0.012517 	
0.146119 	1.240731 	14.431423 	141615.761348 	0.007987 	
0.141401 	1.766798 	14.562603 	143178.468983 	0.011482 	
0.015033 	1.457064 	14.562526 	143164.785097 	0.002396 	
0.022408 	1.264729 	14.532272 	142495.347585 	0.002967 	
0.185515 	0.823981 	14.345936 	141582.054735 	0.009809 	
0.163921 	0.118579 	14.571765 	141903.476210 	0.015534 	
0.251836 	0.565573 	14.295004 	143424.893092 	0.018144 	
0.166779 	0.927868 	14.686282 	143016.585694 	0.010557 	
0.128698 	0.216531 	14.335940 	140364.384391 	0.011247 	
0.177134 	0.980822 	14.136507 	142273.489458 	0.012943 	
0.186311 	0.490207 	14.005978 	142723.548109 	0.017689 	
0.130873 	0.579810 	14.225551 	140646.067219 	0.008590 	
0.187025 	0.151992 	14.203443 	141365.061610 	0.014663 	
0.064341 	0.802675 	14.257256 	140846.990476 	0.006317 	
0.089134 	1.735882 	14.270392 	142732.973169 	0.011654 	
0.106703 	0.447721 	14.632212 	141762.557137 	0.008907 	
0.040302 	0.627542 	14.516404 	141399.376656 	0.005620 	
0.078515 	0.254004 	14.022140 	141442.851525 	0.010077 	
0.172746 	0.478293 	14.169461 	141333.234229 	0.011790 	
0.098096 	1.247112 	14.378363 	141285.951162 	0.007977 	
0.063546 	0.154788 	14.581078 	141585.452932 	0.009247 	
0.118165 	1.282881 	14.196592 	141835.695977 	0.009734 	
0.191714 	0.437439 	14.104994 	142046.219829 	0.015343 	
0.045376 	0.451075 	14.474228 	141052.220700 	0.006131 	
0.006627 	0.875699 	14.560284 	142500.773250 	0.001516 	
0.084188 	0.466307 	14.488196 	140765.829186 	0.007355 	
0.096286 	0.818684 	14.629359 	141829.154501 	0.008203 	
0.198720 	0.918553 	14.373718 	142034.974729 	0.012272 	
0.052192 	1.339048 	14.129642 	142632.945972 	0.007565 	
0.216190 	0.342976 	14.379907 	142116.727483 	0.014700 	
0.161077 	0.935461 	14.069343 	142373.189752 	0.012733 	
0.167339 	0.204061 	14.583414 	142008.087604 	0.011373 	
0.011768 	0.195722 	14.251282 	141284.588383 	0.002828 	
0.058556 	0.459340 	14.294417 	140532.001536 	0.006431 	
0.026265 	0.571404 	14.638062 	142519.506700 	0.005343 	
0.100311 	0.861261 	14.600484 	141627.550516 	0.008029 	
0.131911 	0.336026 	14.268523 	140414.142047 	0.009017 	
0.205596 	0.454531 	14.493615 	142235.932269 	0.012773 	
0.169485 	0.975052 	14.477804 	141693.556962 	0.010062 	
0.143136 	0.331791 	14.599745 	141740.292862 	0.009797 	
0.061220 	0.948578 	14.701032 	142782.824409 	0.008230 	
0.123545 	0.873955 	14.626853 	141919.965104 	0.008905 	
0.123699 	1.258434 	14.424610 	141429.059169 	0.008941 	
0.075531 	1.512149 	14.199785 	142447.906327 	0.009305 	
0.020502 	0.397047 	14.477575 	141497.568138 	0.004108 	
0.030712 	0.780154 	14.381682 	141216.447474 	0.004386 	
0.097783 	0.775167 	14.574399 	141378.511019 	0.007703 	
0.180750 	0.478190 	14.169294 	141496.215491 	0.012498 	
0.170023 	0.264107 	14.348052 	140919.736206 	0.010715 	
0.115006 	0.020084 	14.195062 	140417.335356 	0.011207 	
0.207208 	0.323823 	14.208570 	141914.810244 	0.015722 	
0.199377 	1.188002 	14.268985 	142607.230788 	0.014789 	
0.121918 	0.721731 	14.582530 	141469.204221 	0.008291 	
0.135643 	0.947972 	14.582929 	141747.862284 	0.009012 	
0.173603 	1.283429 	14.506009 	142347.003571 	0.012418 	
0.154552 	1.554792 	14.506274 	142586.139446 	0.013795 	
0.072226 	0.787490 	14.649140 	142081.560723 	0.007860 	
0.173585 	0.749794 	14.325510 	141248.874709 	0.009941 	
0.175446 	0.363949 	14.202153 	141187.393455 	0.011983 	
0.109856 	0.466918 	14.505070 	140836.337512 	0.007875 	
0.137301 	0.330622 	14.355766 	140472.817593 	0.008828 	
0.107425 	0.469516 	13.907739 	142748.584036 	0.013451 	
0.078851 	0.122141 	14.157866 	140566.567885 	0.009321 	
0.129055 	1.452711 	14.547584 	142251.021370 	0.011280 	
0.198992 	1.006286 	14.516698 	142554.399238 	0.013025 	
0.101423 	1.663513 	14.326795 	142339.643796 	0.011207 	
0.005771 	1.036340 	14.536187 	142552.369208 	0.001303 	
0.065191 	0.159260 	14.211723 	140496.912621 	0.008176 	
0.109368 	1.175798 	14.110989 	142079.533276 	0.009818 	
0.086623 	1.702064 	14.366124 	142417.295680 	0.010762 	
0.167065 	0.856535 	14.618087 	142358.289360 	0.010658 	
0.153475 	0.973338 	14.149660 	141771.868352 	0.010760 	
0.145315 	1.212264 	14.157834 	142113.391678 	0.011236 	
0.125614 	0.047024 	14.314538 	140351.438373 	0.010413 	
0.202184 	0.558308 	14.101610 	142454.336748 	0.016492 	
0.217506 	0.979037 	14.238732 	142825.430447 	0.016552 	
0.157620 	0.562667 	14.463571 	141094.635427 	0.008936 	
0.000090 	0.693741 	14.463802 	142032.792706 	0.000022 	
0.043676 	0.268303 	14.657768 	142474.665255 	0.008544 	
0.139405 	1.674906 	14.243451 	142846.087649 	0.014501 	
0.094314 	0.285748 	14.548810 	141111.773361 	0.008605 	
0.075191 	0.488127 	14.420180 	140548.603624 	0.006892 	
0.162104 	0.256948 	14.278469 	140760.362609 	0.010743 	
0.197280 	0.568640 	14.199143 	141846.554319 	0.013488 	
0.123327 	0.481557 	14.532487 	141059.315093 	0.008250 	
0.167341 	0.144851 	14.416631 	141051.258888 	0.011122 	
0.048134 	1.430776 	14.566600 	142540.765589 	0.007375 	
0.071640 	0.898107 	14.380488 	140827.506907 	0.006408 	
0.216271 	0.623552 	14.203082 	142422.315389 	0.016078 	
0.045060 	0.767214 	14.173297 	141325.170167 	0.005733 	
0.109130 	1.117919 	14.287256 	141129.235243 	0.008038 	
0.106766 	1.696151 	14.462707 	142435.316404 	0.012038 	
0.096026 	0.927815 	14.573033 	141493.431376 	0.007774 	
0.204352 	1.157389 	14.285872 	142637.916135 	0.015048 	
0.140186 	0.611576 	14.025679 	141928.709990 	0.011944 	
0.093707 	0.465482 	14.352672 	140329.452017 	0.007305 	
0.131225 	0.593132 	14.516316 	141051.214315 	0.008161 	
0.073388 	0.804898 	14.237126 	140830.003240 	0.006699 	
0.079984 	0.322639 	14.474571 	140708.856833 	0.007741 	
0.165264 	0.538369 	14.081845 	141747.940641 	0.012688 	
0.135491 	1.498852 	14.621874 	142837.904579 	0.013224 	
0.152247 	0.539938 	14.249394 	140788.507268 	0.009369 	
0.179196 	0.257588 	14.076199 	141819.245000 	0.015852 	
0.119404 	0.266431 	14.615186 	141702.162971 	0.009718 	
0.127637 	1.063435 	14.409916 	141097.114403 	0.008247 	
0.206780 	0.254377 	14.203044 	141892.765750 	0.016334 	
0.137148 	0.595010 	14.093129 	141354.565601 	0.010430 	
0.171409 	0.383826 	14.172170 	141228.148219 	0.012021 	
0.164861 	1.184363 	14.131477 	142502.188622 	0.013026 	
0.127452 	0.696061 	14.465621 	140838.080950 	0.007631 	
0.132847 	0.560021 	14.645669 	142024.538004 	0.011699 	
0.095988 	0.281138 	14.451265 	140556.815558 	0.007717 	
0.070509 	0.835075 	14.244925 	140869.974527 	0.006769 	
0.082174 	1.189274 	14.502514 	141493.596489 	0.007214 	
0.156298 	0.041604 	14.311717 	140684.541001 	0.011520 	
0.111582 	1.103731 	14.301215 	141083.849747 	0.007637 	
0.097522 	0.886970 	14.369905 	140701.122826 	0.006546 	
0.172174 	0.682819 	14.268528 	141210.263933 	0.009130 	
0.044081 	0.343903 	14.496374 	141175.635806 	0.005745 	
0.191251 	0.179337 	14.277265 	141344.385525 	0.012839 	
0.016127 	0.325417 	14.510347 	141768.561276 	0.003194 	
0.152685 	0.683328 	14.132967 	141401.012250 	0.009211 	
0.140693 	0.919370 	14.360111 	140958.341987 	0.007878 	
0.150318 	0.450824 	14.214983 	140783.067922 	0.008525 	
0.098457 	0.427516 	14.470478 	140643.255500 	0.007210 	
0.199364 	0.005748 	14.259921 	141584.554967 	0.016242 	
0.093343 	0.541666 	14.536996 	141031.132278 	0.007216 	
0.122908 	0.906138 	14.148906 	141346.703167 	0.008704 	
0.192711 	0.543551 	14.198272 	141711.992732 	0.011005 	
0.124395 	0.966477 	14.551665 	141478.112194 	0.008763 	
0.124737 	1.445327 	14.214955 	142193.018151 	0.011488 	
0.200839 	0.723451 	14.480121 	142161.892291 	0.015573 	
0.132861 	0.734239 	14.482433 	140978.023650 	0.008036 	
0.090930 	0.537902 	14.216186 	140518.702480 	0.007369 	
0.006250 	0.278978 	14.323439 	141395.672085 	0.001709 	
0.098971 	0.045172 	14.392873 	140410.203775 	0.009478 	
0.181728 	0.007299 	14.333151 	141182.941998 	0.014531 	
0.082050 	0.958903 	14.631096 	141991.374209 	0.007765 	
0.118487 	0.380778 	14.173217 	140591.524021 	0.008509 	
0.147358 	0.060343 	14.562883 	141629.675133 	0.015345 	
0.115675 	0.526657 	14.583895 	141383.119075 	0.008907 	
0.120915 	0.349187 	14.476888 	140727.385111 	0.008400 	
0.110229 	0.775869 	14.589236 	141498.913385 	0.008309 	
0.121406 	0.876422 	14.096791 	141621.610747 	0.009607 	
0.190146 	0.653963 	14.421261 	141638.049131 	0.012131 	
0.084248 	1.547056 	14.456039 	142065.085625 	0.009454 	
0.035285 	0.539836 	14.226269 	141026.467364 	0.005912 	
0.171056 	0.834614 	14.376115 	141313.615293 	0.009636 	
0.185804 	0.620411 	14.361562 	141402.365329 	0.010732 	
0.133789 	0.136819 	14.393863 	140531.688143 	0.009755 	
0.185440 	0.392717 	14.527622 	141917.928914 	0.015538 	
0.199904 	0.282219 	14.195644 	141737.211406 	0.012843 	
0.117450 	1.110603 	14.075367 	142236.052943 	0.011350 	
0.185773 	0.599186 	14.336925 	141369.143624 	0.010515 	
0.035350 	0.261978 	14.388365 	140888.872718 	0.005572 	
0.157550 	0.298982 	14.476673 	141111.073733 	0.011048 	
0.119348 	0.298261 	13.948099 	142155.723663 	0.015770 	
0.149568 	0.190219 	14.449594 	140893.027458 	0.010838 	
0.171768 	0.372003 	14.101307 	141585.700296 	0.011014 	
0.106810 	1.086000 	14.643112 	142187.159254 	0.009788 	
0.164286 	1.187923 	14.415827 	141758.917879 	0.011152 	
0.160059 	0.460916 	14.235136 	140878.889912 	0.008783 	
0.154088 	0.421420 	14.579812 	141703.946220 	0.012523 	
0.156065 	1.064953 	14.497760 	141666.428244 	0.010676 	
0.091150 	1.199646 	14.644928 	142347.635923 	0.009365 	
0.215029 	0.543137 	14.261278 	142155.380307 	0.013964 	
0.134134 	1.234072 	14.413638 	141446.837342 	0.009150 	
0.185836 	0.505652 	14.065700 	142238.812932 	0.012217 	
0.143991 	0.603286 	14.483266 	141015.275022 	0.008788 	
0.174020 	0.936155 	14.399122 	141523.992716 	0.010442 	
0.080042 	0.192246 	13.961192 	141942.750253 	0.017134 	
0.173522 	1.012077 	14.434554 	141685.829328 	0.011196 	
0.130359 	1.276438 	14.139770 	142231.246416 	0.011351 	
0.102919 	1.249132 	14.500675 	141547.730707 	0.008283 	
0.144098 	0.227717 	14.237188 	140555.016888 	0.009248 	
0.044220 	0.781758 	14.518985 	141449.231051 	0.005044 	
0.019023 	0.468525 	14.446151 	141406.721945 	0.003316 	
0.079437 	1.190163 	14.466745 	141382.651059 	0.006982 	
0.204374 	0.443815 	14.322446 	141738.193588 	0.013109 	
0.120034 	0.754042 	14.058281 	141702.999364 	0.010271 	
0.209457 	0.929592 	14.322723 	142342.282701 	0.014494 	
0.092852 	1.162502 	14.343383 	141133.574853 	0.007274 	
0.183647 	0.513332 	14.190091 	141504.543891 	0.010315 	
0.053828 	0.567330 	14.150003 	141080.640173 	0.007896 	
0.183285 	0.092509 	14.551166 	142136.855102 	0.020658 	
0.063747 	0.409171 	14.082710 	141219.837418 	0.010144 	
